Date,Week_By_Year,Month,Year,Broker_Name,Grade,Factory_Name,Low_Price,Max_Price,MF,Median_Price,Lowest_Quantity,Max_Quantity,Total_Sale,Total_Quantity,Average_Price,Median_Quantity,Average_Quantity
10/3/2018,40,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,540,550,BF 0138,550,260,280,447120,818,546.6666667,278,272.6666667
10/3/2018,40,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,630,630,BF 0138,630,700,700,441000,700,630,700,700
10/3/2018,40,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,770,1000,BF 0138,885,340,600,802000,940,885,470,470
10/3/2018,40,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,820,890,BF 0138,870,380,440,1077100,1250,860,430,416.6666667
10/3/2018,40,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,500,500,BF 0138,500,520,520,260000,520,500,520,520
10/3/2018,40,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,600,880,BF 0138,685,350,760,1100200,1530,721.6666667,420,510
10/3/2018,40,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,400,400,BF 0138,400,200,200,80000,200,400,200,200
10/3/2018,40,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA A,450,450,BF 0138,450,370,370,166500,370,450,370,370
10/3/2018,40,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,340,340,BF 0138,340,560,560,190400,560,340,560,560
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPFSP,POTHOTUWA,680,700,BF 0138,690,497,1000,1027900,1497,690,748.5,748.5
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1000,1000,BF 0138,1000,111,111,111000,111,1000,111,111
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,600,600,BF 0138,600,330,330,198000,330,600,330,330
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,860,860,BF 0138,860,530,530,455800,530,860,530,530
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST1,POTHOTUWA,620,620,BF 0138,620,530,530,328600,530,620,530,530
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,600,600,BF 0138,600,1200,1200,720000,1200,600,1200,1200
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,850,850,BF 0138,850,80,80,68000,80,850,80,80
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,440,480,BF 0138,460,230,270,230800,500,460,250,250
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,770,850,BF 0138,810,510,1000,1242700,1510,810,755,755
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,560,560,BF 0138,560,230,230,128800,230,560,230,230
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,750,810,BF 0138,780,320,370,539700,690,780,345,345
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,640,920,BF 0138,780,390,700,806800,1090,780,545,545
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,860,860,BF 0138,860,300,300,258000,300,860,300,300
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,600,920,BF 0138,807.5,350,760,1515100,1947,783.75,418.5,486.75
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,790,840,BF 0138,810,430,450,1073800,1320,813.3333333,440,440
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,790,940,BF 0138,880,380,440,1092200,1250,870,430,416.6666667
10/10/2018,41,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,520,520,BF 0138,520,520,520,270400,520,520,520,520
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,570,570,BF 0138,570,330,330,188100,330,570,330,330
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,840,840,BF 0138,840,530,530,445200,530,840,530,530
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,800,820,BF 0138,810,430,450,713000,880,810,440,440
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,550,550,BF 0138,550,400,400,220000,400,550,400,400
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,740,740,BF 0138,740,106,106,78440,106,740,106,106
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,445,445,BF 0138,445,230,230,102350,230,445,230,230
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,840,840,BF 0138,840,96,96,80640,96,840,96,96
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,870,870,BF 0138,870,80,80,69600,80,870,80,80
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,510,510,BF 0138,510,220,220,112200,220,510,220,220
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,790,790,BF 0138,790,320,320,252800,320,790,320,320
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,650,650,BF 0138,650,350,350,227500,350,650,350,350
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,740,1000,BF 0138,850,300,580,1022200,1218,863.3333333,338,406
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,540,540,BF 0138,540,260,260,140400,260,540,260,260
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,800,960,BF 0138,880,380,420,707200,800,880,400,400
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,920,920,BF 0138,920,430,430,395600,430,920,430,430
10/17/2018,42,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,355,355,BF 0138,355,560,560,198800,560,355,560,560
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,590,600,BF 0138,595,330,660,590700,990,595,495,495
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,1250,1250,BF 0138,1250,1060,1060,1325000,1060,1250,1060,1060
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,500,500,BF 0138,500,800,800,400000,800,500,800,800
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,640,640,BF 0138,640,450,450,288000,450,640,450,450
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,860,860,BF 0138,860,500,500,430000,500,860,500,500
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPFSP,POTHOTUWA,700,700,BF 0138,700,500,500,350000,500,700,500,500
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,460,460,BF 0138,460,300,300,138000,300,460,300,300
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,445,445,BF 0138,445,230,230,102350,230,445,230,230
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,790,790,BF 0138,790,176,176,139040,176,790,176,176
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,900,900,BF 0138,900,150,150,135000,150,900,150,150
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,880,880,BF 0138,880,105,105,92400,105,880,105,105
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,550,550,BF 0138,550,230,230,126500,230,550,230,230
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,820,850,BF 0138,835,320,370,576900,690,835,345,345
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,600,600,BF 0138,600,280,280,168000,280,600,280,280
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,700,920,BF 0138,810,390,700,848800,1090,810,545,545
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,1000,1000,BF 0138,1000,340,340,340000,340,1000,340,340
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,820,940,BF 0138,920,380,440,1120600,1250,893.3333333,430,416.6666667
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP1,POTHOTUWA,500,500,BF 0138,500,420,420,210000,420,500,420,420
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,790,830,BF 0138,800,430,450,1064700,1320,806.6666667,440,440
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,550,960,BF 0138,720,420,760,1335400,1880,743.3333333,700,626.6666667
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,490,490,BF 0138,490,200,200,98000,200,490,200,200
10/23/2018,43,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,570,570,BF 0138,570,520,520,296400,520,570,520,520
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,630,630,BF 0138,630,330,330,207900,330,630,330,330
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,1400,1400,BF 0138,1400,1060,1060,1484000,1060,1400,1060,1060
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,790,820,BF 0138,810,430,450,1065100,1320,806.6666667,440,440
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,780,830,BF 0138,805,1000,1020,1625600,2020,805,1010,1010
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,690,830,BF 0138,760,118,216,260700,334,760,167,167
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,600,600,BF 0138,600,600,600,360000,600,600,600,600
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,980,980,BF 0138,980,220,220,215600,220,980,220,220
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,900,900,BF 0138,900,190,190,171000,190,900,190,190
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,690,690,BF 0138,690,260,260,179400,260,690,260,260
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,580,580,BF 0138,580,250,250,145000,250,580,250,250
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,670,940,BF 0138,805,390,700,835600,1090,805,545,545
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,740,920,BF 0138,900,300,600,1251200,1480,853.3333333,580,493.3333333
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,500,500,BF 0138,500,520,520,260000,520,500,520,520
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,710,900,BF 0138,805,420,760,917600,1180,805,590,590
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,780,850,BF 0138,815,370,640,813700,1010,815,505,505
10/31/2018,44,10,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,830,950,BF 0138,890,380,430,723900,810,890,405,405
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,1450,1450,BF 0138,1450,1060,1060,1537000,1060,1450,1060,1060
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP1,POTHOTUWA A,570,570,BF 0138,570,400,400,228000,400,570,400,400
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,640,640,BF 0138,640,660,660,422400,660,640,660,660
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,830,830,BF 0138,830,1000,1000,830000,1000,830,1000,1000
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,570,570,BF 0138,570,800,800,456000,800,570,800,800
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,460,460,BF 0138,460,230,230,211600,460,460,230,230
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,550,560,BF 0138,555,596,600,663800,1196,555,598,598
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,760,760,BF 0138,760,258,258,196080,258,760,258,258
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,1050,1050,BF 0138,1050,156,156,163800,156,1050,156,156
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,920,920,BF 0138,920,120,120,110400,120,920,120,120
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,790,790,BF 0138,790,430,450,1042800,1320,790,440,440
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,580,580,BF 0138,580,230,230,133400,230,580,230,230
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,770,830,BF 0138,800,370,640,799900,1010,800,505,505
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,590,590,BF 0138,590,280,280,165200,280,590,280,280
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,670,900,BF 0138,785,390,700,820000,1090,785,545,545
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,830,1300,BF 0138,1065,340,600,940000,940,1065,470,470
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,540,540,BF 0138,540,260,260,140400,260,540,260,260
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,610,920,BF 0138,705,350,760,1135700,1530,745,420,510
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,480,480,BF 0138,480,200,200,96000,200,480,200,200
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,840,1050,BF 0138,920,380,440,1175500,1250,936.6666667,430,416.6666667
11/7/2018,45,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,450,450,BF 0138,450,560,560,252000,560,450,560,560
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,940,940,BF 0138,940,235,235,220900,235,940,235,235
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,820,820,BF 0138,820,185,185,151700,185,820,185,185
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPFSP,POTHOTUWA,490,490,BF 0138,490,400,400,196000,400,490,400,400
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,650,650,BF 0138,650,660,660,429000,660,650,660,660
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,560,1050,BF 0138,805,1000,1060,1673000,2060,805,1030,1030
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST1,POTHOTUWA,560,560,BF 0138,560,530,530,296800,530,560,530,530
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,DUST,POTHOTUWA,550,550,BF 0138,550,600,600,330000,600,550,600,600
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,450,450,BF 0138,450,230,230,103500,230,450,230,230
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFSP,POTHOTUWA,720,720,BF 0138,720,396,396,285120,396,720,396,396
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,470,470,BF 0138,470,300,300,141000,300,470,300,300
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPSP,POTHOTUWA,500,500,BF 0138,500,800,800,400000,800,500,800,800
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,780,830,BF 0138,805,370,640,806300,1010,805,505,505
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,830,920,BF 0138,890,380,860,1498200,1680,880,440,560
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,560,640,BF 0138,620,220,250,425800,700,606.6666667,230,233.3333333
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,700,940,BF 0138,820,390,700,856600,1090,820,545,545
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,770,1100,BF 0138,1000,340,600,1420600,1520,956.6666667,580,506.6666667
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF,POTHOTUWA,510,510,BF 0138,510,450,450,229500,450,510,450,450
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,820,820,BF 0138,820,1000,1000,820000,1000,820,1000,1000
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,730,770,BF 0138,770,450,880,1651900,2190,756.6666667,860,730
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,500,500,BF 0138,500,520,520,260000,520,500,520,520
11/14/2018,46,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,710,850,BF 0138,840,420,760,1249400,1600,800,420,533.3333333
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPF,POTHOTUWA,850,850,BF 0138,850,1060,1060,1802000,2120,850,1060,1060
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPFSP,POTHOTUWA,430,430,BF 0138,430,400,400,172000,400,430,400,400
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOPA,POTHOTUWA,580,630,BF 0138,605,330,660,607200,990,605,495,495
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPF1,POTHOTUWA,760,800,BF 0138,790,450,880,1712300,2190,783.3333333,860,730
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,660,790,BF 0138,780,510,1000,1906600,2510,743.3333333,1000,836.6666667
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BM,POTHOTUWA,470,470,BF 0138,470,300,300,141000,300,470,300,300
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1A,POTHOTUWA,440,445,BF 0138,442.5,230,230,203550,460,442.5,230,230
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP1,POTHOTUWA,700,700,BF 0138,700,276,276,193200,276,700,276,276
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP1,POTHOTUWA A,540,540,BF 0138,540,400,400,216000,400,540,400,400
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOPFEXSP,POTHOTUWA,760,760,BF 0138,760,250,250,190000,250,760,250,250
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA,600,610,BF 0138,605,250,460,430600,710,605,355,355
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA,800,880,BF 0138,840,640,740,1163200,1380,840,690,690
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP,POTHOTUWA,620,630,BF 0138,620,260,280,511000,820,623.3333333,280,273.3333333
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP1,POTHOTUWA,720,920,BF 0138,720,390,700,1366800,1790,786.6666667,700,596.6666667
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA,730,950,BF 0138,850,340,600,1256400,1520,843.3333333,580,506.6666667
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK,POTHOTUWA A,510,510,BF 0138,510,520,520,265200,520,510,520,520
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,FBOP,POTHOTUWA,610,830,BF 0138,690,700,840,1648600,2300,710,760,766.6666667
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OPA,POTHOTUWA A,490,490,BF 0138,490,200,200,98000,200,490,200,200
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,PEK1,POTHOTUWA,800,860,BF 0138,860,440,860,1726000,2060,840,760,686.6666667
11/21/2018,47,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,OP1,POTHOTUWA A,410,410,BF 0138,410,1120,1120,459200,1120,410,1120,1120
11/28/2018,48,11,2018,FORBES & WALKER TEA BROKERS (PVT) LTD,BOP,POTHOTUWA,640,770,BF 0138,705,510,1000,1096400,1510,705,755,755
